Session,Trial,Time-to-Target,Target,Success,Stim Paradigm,Path Efficiency,Shortest Distance,ToD,Average Speed,Total Distance,AD,Target Crosses,Tuning Width,Mouse
7,108,0.650611518,"[[235, 276], b'B']",1,Combined,0.841487465,7.490163421,0.547481437,20.18146919,8.90109922,0.62947688,2,Narrow,SC11LM
7,109,0.905723928,"[[351, 276], b'E']",1,Combined,0.828892927,14.26692554,0.750748157,18.68902871,17.21202471,0.898833436,1,Narrow,SC11LM
7,110,5.513632298,"[[235, 391], b'C']",0,Combined,0.259233252,13.55484346,1.429316831,9.53668217,52.28821284,0.235307358,1,Narrow,SC11LM
7,111,5.035533008,"[[235, 276], b'B']",1,Combined,0.088971168,4.821016787,0.448017253,11.44274566,54.18628184,0.000885942,1,Narrow,SC11LM
7,112,5.501721144,"[[468, 276], b'H']",0,Combined,0.079466019,3.940883184,0.437199878,9.070596648,49.59205492,0.171645312,1,Narrow,SC11LM
7,113,5.501850367,"[[468, 391], b'I']",0,Sham,0.433657575,21.7010602,2.385919086,9.163698102,50.04192585,0.271031442,2,Narrow,SC11LM
7,114,5.508542776,"[[351, 391], b'F']",0,Combined,0.274719725,12.82888011,1.513305359,8.62696703,46.69806689,0.073251332,0,Narrow,SC11LM
7,115,5.511307478,"[[235, 276], b'B']",0,Dim Visual Only,0.185546525,11.16097411,1.022603953,10.96750853,60.15188955,0.349996291,2,Narrow,SC11LM
7,116,2.720543025,"[[351, 276], b'E']",1,Combined,0.40882313,13.16666241,1.112220915,11.8119313,32.20625606,0.278570116,1,Narrow,SC11LM
7,117,5.508382559,"[[351, 159], b'D']",0,Combined,0.633572735,23.61972592,3.489961004,7.065737145,37.28021206,0.063989523,0,Narrow,SC11LM
7,118,3.122764466,"[[468, 391], b'I']",1,Combined,0.465285695,16.04468134,1.452977635,11.02743441,34.48350447,0.35444278,2,Narrow,SC11LM
7,119,5.515813112,"[[468, 159], b'G']",0,Combined,0.360425332,18.04547261,1.988038773,9.157816556,50.06715953,0.122237185,2,Narrow,SC11LM
7,120,5.508991241,"[[235, 276], b'B']",0,Sham,0.29712942,11.99656317,1.63688337,8.138479814,40.37487498,0.12141035,2,Narrow,SC11LM
7,121,1.267295073,"[[351, 276], b'E']",1,Dim Visual Only,0.752985516,10.22237959,0.954254835,10.34941366,13.57579843,0.430491397,1,Narrow,SC11LM
7,122,5.504183292,"[[468, 391], b'I']",0,Combined,0.162056088,7.737113319,0.891986411,9.199733896,47.74342898,0.141443205,0,Narrow,SC11LM
7,123,0.5,"[[468, 391], b'I']",1,Combined,0.866942085,4.832120651,0.433471043,19.31776223,5.573752541,0.582816648,0,Narrow,SC11LM
7,124,5.505934954,"[[468, 276], b'H']",0,Combined,0.094722683,4.174877182,0.521536929,8.500839647,44.07473553,0.271348358,1,Narrow,SC11LM
7,125,0.5,"[[468, 159], b'G']",1,Combined,0.775115835,6.659282525,0.387557918,28.01271156,8.59133851,0.664294454,1,Narrow,SC11LM
7,126,5.505510569,"[[468, 159], b'G']",0,Combined,0.134287487,8.143925182,0.739321181,12.01551754,60.64545059,0.278196424,1,Narrow,SC11LM
7,127,5.500061512,"[[235, 391], b'C']",0,Sham,0.295918975,14.78563668,1.627572565,9.13945978,49.9651524,0.203810235,4,Narrow,SC11LM
7,128,0.674155829,"[[468, 276], b'H']",1,Combined,0.928925761,8.455923097,0.626240717,20.9677306,9.102905152,0.410933487,0,Narrow,SC11LM
7,129,5.506751776,"[[351, 276], b'E']",0,Combined,0.238766382,9.354398905,1.314827197,7.986400697,39.17804019,0.125947983,0,Narrow,SC11LM
7,130,3.170524953,"[[351, 391], b'F']",1,Combined,0.340243039,10.86064809,1.078749047,10.06247572,31.9202653,0.298060047,1,Narrow,SC11LM
7,131,5.500306606,"[[235, 391], b'C']",0,Combined,0.449250626,19.27757653,2.471016187,7.856465453,42.91051678,0.171496006,1,Narrow,SC11LM
7,132,5.515400648,"[[468, 159], b'G']",0,Combined,0.231276278,5.173151915,1.275581336,5.358890114,22.36784485,0.302467988,1,Narrow,SC11LM
7,133,1.370601533,"[[351, 159], b'D']",1,Combined,0.431208186,6.602974501,0.591014601,14.24377786,15.31272994,0.186588345,0,Narrow,SC11LM
7,134,2.38194978,"[[235, 276], b'B']",1,Combined,0.574663504,14.2120809,1.368819606,10.37148235,24.73113537,0.408928722,2,Narrow,SC11LM
7,135,5.50078845,"[[351, 159], b'D']",0,Dim Visual Only,0.122731162,6.94658265,0.675118158,10.63481259,56.5999909,0.120007762,1,Narrow,SC11LM
7,136,5.511030674,"[[235, 159], b'A']",0,Sham,0.261658987,13.73258746,1.442010706,10.19050084,52.48276621,0.168511839,1,Narrow,SC11LM
7,137,0.854298232,"[[468, 391], b'I']",1,Combined,0.321074268,2.664141603,0.27429318,10.00976632,8.297586774,0.083380267,0,Narrow,SC11LM
7,138,0.5,"[[351, 391], b'F']",1,Combined,0.626169001,2.513092399,0.3130845,9.530591569,4.013441094,0.274820451,0,Narrow,SC11LM
7,139,0.538173316,"[[468, 391], b'I']",1,Combined,0.893586028,6.419463922,0.480904156,20.05030911,7.183934981,0.266503763,1,Narrow,SC11LM
7,140,1.577715514,"[[351, 276], b'E']",1,Combined,0.38722341,6.502823974,0.610928381,13.22693115,16.79346808,0.240369314,1,Narrow,SC11LM
7,141,0.779507993,"[[468, 159], b'G']",1,Combined,0.631718749,3.189819222,0.492429814,8.131470915,5.049429399,0.561590052,0,Narrow,SC11LM
7,142,5.509589672,"[[235, 159], b'A']",0,Combined,0.310286715,12.27678384,1.70955248,7.235947029,39.56593451,0.227382531,1,Narrow,SC11LM
7,143,4.652871488,"[[235, 276], b'B']",1,Combined,0.328794593,10.84039003,1.529838985,7.102584078,32.97009827,0.090441872,1,Narrow,SC11LM
7,144,2.644053296,"[[351, 159], b'D']",1,Dim Visual Only,0.423656508,11.5806681,1.120170386,8.210163188,27.33504121,0.389171155,1,Narrow,SC11LM
7,145,5.503793478,"[[235, 159], b'A']",0,Combined,0.335923404,16.9152765,1.848853038,10.01920832,50.35456392,0.166697174,1,Narrow,SC11LM
7,146,2.049664615,"[[235, 159], b'A']",1,Combined,0.380746296,8.124188783,0.780402209,10.39767835,21.33753861,0.515896606,1,Narrow,SC11LM
7,147,5.501909733,"[[351, 159], b'D']",0,Combined,0.214101352,10.56124796,1.177966312,9.404546622,49.32826375,0.103340284,1,Narrow,SC11LM
7,148,5.270329116,"[[468, 391], b'I']",1,Combined,0.185466211,7.547830694,0.977467972,7.732439852,40.69652716,0.124756159,1,Narrow,SC11LM
7,149,0.8237453,"[[468, 159], b'G']",1,Combined,0.810334877,11.07223696,0.667509546,14.04757987,13.66377935,0.825268415,2,Narrow,SC11LM
7,150,5.510180712,"[[468, 391], b'I']",0,Sham,0.011428742,0.602345108,0.062974433,9.619415248,52.70441065,0.206603599,1,Narrow,SC11LM
7,151,5.506578922,"[[468, 391], b'I']",0,Sham,0.072662235,3.119053899,0.400120333,8.666984318,42.92537781,0.148431177,1,Narrow,SC11LM
7,152,0.634493707,"[[351, 159], b'D']",1,Dim Visual Only,0.880197142,5.736581867,0.558479547,15.59320359,6.517382976,0.522380862,0,Narrow,SC11LM
7,153,5.507694006,"[[235, 276], b'B']",0,Combined,0.359408053,16.49328724,1.979509578,8.386668665,45.89014384,0.281730135,3,Narrow,SC11LM
8,1,0.638395741,"[[351, 391], b'F']",1,Combined,0.965587923,10.03162632,0.616427218,13.49708149,10.38913814,0.955542265,1,Narrow,SC11LM
8,2,2.945349095,"[[235, 276], b'B']",1,Combined,0.297254516,13.13373601,0.87551832,13.07780778,44.18347002,0.220408989,2,Narrow,SC11LM
8,3,4.522499679,"[[468, 159], b'G']",1,Combined,0.048610785,3.850313032,0.219842258,17.60699567,79.20697129,0.153310143,3,Narrow,SC11LM
8,4,1.362292827,"[[468, 276], b'H']",1,Combined,0.249461077,3.964302409,0.339839035,8.468735645,15.89146676,0.532481463,0,Narrow,SC11LM
8,5,3.748529374,"[[468, 276], b'H']",1,Combined,0.074855466,2.77000044,0.280597912,10.529698,37.00465176,0.120840921,1,Narrow,SC11LM
8,6,3.954958197,"[[351, 159], b'D']",1,Combined,0.311832691,12.08313518,1.233285259,9.719470784,38.74877622,0.202327876,0,Narrow,SC11LM
8,7,2.963508008,"[[351, 276], b'E']",1,Combined,0.369094912,13.79613713,1.093815727,12.58208323,37.3782913,0.369990039,1,Narrow,SC11LM
8,8,5.515430212,"[[235, 391], b'C']",0,Combined,0.330454807,16.9827868,1.822600424,9.377119779,51.39216153,0.113909768,1,Narrow,SC11LM
8,9,0.781782983,"[[235, 159], b'A']",1,Combined,0.517558588,5.237292254,0.404618497,16.89263482,10.11922587,0.439301903,0,Narrow,SC11LM
8,10,2.797327465,"[[351, 159], b'D']",1,Combined,0.204278538,12.53964478,0.571433964,8.214153419,61.385033,0.245513377,0,Narrow,SC11LM
8,11,4.165729511,"[[468, 159], b'G']",1,ICMS Only,0.042037195,2.208168148,0.175115586,12.76813578,52.52891217,0.088057406,3,Narrow,SC11LM
8,12,0.580421145,"[[468, 276], b'H']",1,Dim Visual Only,0.696338837,6.091418007,0.404169785,7.631310951,8.74777864,0.644540165,0,Narrow,SC11LM
8,13,3.662353395,"[[351, 276], b'E']",1,Combined,0.135046203,6.60517453,0.494586921,14.40855378,48.9104793,0.043580753,1,Narrow,SC11LM
8,14,5.506542683,"[[351, 391], b'F']",0,ICMS Only,0.11804095,6.828061402,0.649997528,10.55814415,57.8448531,0.306216881,3,Narrow,SC11LM
8,15,0.672920583,"[[351, 391], b'F']",1,Combined,0.192719678,10.04776697,0.129685038,15.59343516,52.1366945,0.920262066,0,Narrow,SC11LM
8,16,1.318493075,"[[351, 391], b'F']",1,Dim Visual Only,0.629740718,11.21201491,0.830308776,8.241001873,17.80417652,0.605666411,1,Narrow,SC11LM
8,17,5.501244783,"[[235, 276], b'B']",0,Combined,0.154361745,12.69879817,0.849181747,11.84573117,82.26648472,0.318121792,1,Narrow,SC11LM
8,18,0.805697808,"[[351, 276], b'E']",1,Combined,0.853236397,12.03383884,0.687450695,9.429440669,14.10375704,0.791871712,1,Narrow,SC11LM
8,19,0.545401323,"[[468, 276], b'H']",1,Combined,1.005066892,8.329466515,0.548164813,5.292322594,8.287474775,0.866968679,0,Narrow,SC11LM
8,20,5.51355052,"[[351, 391], b'F']",0,Sham,0.130245866,9.19883554,0.718117161,13.70670028,70.6266989,0.156019426,1,Narrow,SC11LM
8,21,5.515193701,"[[468, 391], b'I']",0,Dim Visual Only,0.045192377,6.048489562,0.249244713,15.6920699,133.8387125,0.057726151,1,Narrow,SC11LM
8,22,5.501950264,"[[468, 159], b'G']",0,Sham,0.065136246,4.018688057,0.358376386,11.84964401,61.69664828,0.027225458,1,Narrow,SC11LM
8,23,5.508116484,"[[235, 391], b'C']",0,Combined,0.177217494,9.567044854,0.976134598,9.856101284,53.98476561,0.293197834,1,Narrow,SC11LM
8,24,0.556791184,"[[468, 391], b'I']",1,Combined,0.686072891,5.03066857,0.381999338,17.63958638,7.332556984,0.322287873,0,Narrow,SC11LM
8,25,5.501116753,"[[351, 159], b'D']",0,Combined,0.276391874,14.09231207,1.520463966,10.0446647,50.98670915,0.249305619,1,Narrow,SC11LM
8,26,2.907345412,"[[468, 159], b'G']",1,Combined,0.510506705,19.34240977,1.484219327,12.99476873,37.88864979,0.483151729,3,Narrow,SC11LM
8,27,4.402285455,"[[235, 159], b'A']",1,Combined,0.302105538,15.87546894,1.329954815,11.91986467,52.54941389,0.320167528,3,Narrow,SC11LM
8,28,2.087531922,"[[468, 391], b'I']",1,Combined,0.272999706,5.627332736,0.569895602,12.02286619,20.6129626,0.378631732,1,Narrow,SC11LM
8,29,5.511217117,"[[468, 159], b'G']",0,Combined,0.176335626,9.187825538,0.971823921,9.512502518,52.10419322,0.113966391,0,Narrow,SC11LM
8,30,5.509340048,"[[235, 159], b'A']",0,Dim Visual Only,0.304443807,19.23065394,1.677284457,11.51889992,63.16651383,0.269569578,4,Narrow,SC11LM
8,31,5.51607132,"[[468, 391], b'I']",0,Combined,1.702773125,18.31409937,9.392617997,2.365981219,10.75545479,0.22495265,0,Narrow,SC11LM
8,32,5.502824306,"[[235, 276], b'B']",0,Sham,0.180211979,10.70184078,0.991674859,10.84683592,59.3847359,0.293394853,0,Narrow,SC11LM
8,33,1.950780986,"[[351, 159], b'D']",1,Combined,0.570784012,8.278617671,1.113474598,10.08209872,14.50394106,0.41721477,1,Narrow,SC11LM
8,34,5.502014399,"[[235, 391], b'C']",0,Combined,0.216406254,13.68273192,1.190670324,11.54693933,63.22706339,0.21489882,2,Narrow,SC11LM
8,35,0.716919778,"[[468, 391], b'I']",1,Combined,0.806173045,7.439905759,0.5779614,19.74756622,9.228670951,0.397222988,0,Narrow,SC11LM
8,36,5.51583004,"[[468, 159], b'G']",0,Combined,0.205359922,8.007853121,1.132730428,7.079161422,38.99423528,0.044738463,0,Narrow,SC11LM
8,37,0.689383624,"[[351, 276], b'E']",1,Combined,0.329106611,3.293353873,0.226880708,18.61466147,10.00695144,0.15679778,0,Narrow,SC11LM
8,38,0.977806924,"[[351, 276], b'E']",1,Combined,0.336203839,5.118076151,0.328742442,17.71304847,15.22313417,0.568100783,1,Narrow,SC11LM
8,39,1.0696398,"[[235, 391], b'C']",1,Combined,0.715928933,11.13295133,0.765786081,14.39800844,15.55035816,0.65920428,1,Narrow,SC11LM
8,40,0.576642869,"[[351, 391], b'F']",1,Combined,0.783006042,8.008297021,0.451514851,25.80514958,10.22763119,0.745861255,1,Narrow,SC11LM
8,41,5.509615183,"[[468, 276], b'H']",0,Combined,0.211634487,3.480100321,1.166024582,3.992504889,16.44391881,0.505866138,0,Narrow,SC11LM
8,42,5.511216402,"[[468, 391], b'I']",0,Sham,0.172024058,7.010109204,0.948061808,7.700823461,40.75074904,0.0803187,1,Narrow,SC11LM
8,43,0.600527165,"[[351, 276], b'E']",1,Combined,0.556731414,5.379064038,0.334332338,23.32389934,9.661865493,0.754046214,0,Narrow,SC11LM
8,44,0.5,"[[351, 159], b'D']",1,Combined,0.980441129,6.856709721,0.490220565,22.8534234,6.993494576,0.538691405,1,Narrow,SC11LM
8,45,3.634789868,"[[351, 159], b'D']",1,Combined,0.344420158,12.60503387,1.251894902,7.546394731,36.59784006,0.294433314,1,Narrow,SC11LM
8,46,1.269982455,"[[351, 159], b'D']",1,Combined,0.732139152,12.3938756,0.929803878,13.24065036,16.928306,0.647194,1,Narrow,SC11LM
8,47,0.5,"[[468, 159], b'G']",1,Combined,0.977039458,5.376912087,0.488519729,18.83318708,5.503270152,0.584155461,0,Narrow,SC11LM
8,48,3.488112003,"[[468, 276], b'H']",1,Combined,0.15060158,4.273132919,0.525315179,8.106667684,28.37375887,0.119927247,0,Narrow,SC11LM
8,49,5.51426816,"[[235, 276], b'B']",0,Combined,0.218842906,12.41607528,1.206758469,10.58858592,56.73510511,0.093496486,1,Narrow,SC11LM
8,50,5.502116919,"[[468, 276], b'H']",0,Combined,0.025906014,1.165132517,0.142537918,9.027312498,44.97536809,0.265963944,1,Narrow,SC11LM
8,51,4.757504342,"[[235, 391], b'C']",1,Combined,0.210427219,16.4265282,1.001108406,10.38462824,78.06275403,0.278352414,2,Narrow,SC11LM
8,52,5.502192736,"[[235, 159], b'A']",0,Sham,0.193402042,10.43205208,1.064135309,10.41473473,53.9397205,0.095827129,1,Narrow,SC11LM
8,53,4.585710166,"[[235, 391], b'C']",1,Combined,0.208850666,12.04647452,0.957728624,12.55771869,57.67984717,0.290973947,1,Narrow,SC11LM
8,54,0.739577888,"[[351, 159], b'D']",1,Combined,0.690125416,8.247733372,0.510401497,15.89468028,11.95106452,0.458490714,1,Narrow,SC11LM
8,55,0.508720038,"[[351, 159], b'D']",1,Combined,1.160119373,6.645749822,0.590175972,18.32919089,5.728505167,0.714413696,0,Narrow,SC11LM
8,56,1.446711181,"[[351, 391], b'F']",1,Combined,0.393744827,7.96108349,0.569635044,17.40996508,20.21889037,0.223504463,0,Narrow,SC11LM
8,57,0.5,"[[468, 159], b'G']",1,Combined,0.417064478,2.946402462,0.208532239,16.76587531,7.064620988,0.250255532,0,Narrow,SC11LM
8,58,2.586394189,"[[351, 159], b'D']",1,Combined,0.295790604,6.97965308,0.765031101,9.128589798,23.5966017,0.245561569,1,Narrow,SC11LM
8,59,1.40341532,"[[235, 276], b'B']",1,Bright Visual Only,0.555507882,8.058952166,0.779608272,10.31549922,14.50735881,0.312721178,1,Narrow,SC11LM
8,60,1.60829079,"[[351, 159], b'D']",1,Combined,0.501049503,8.37431658,0.8058333,13.70802095,16.71355132,0.398945887,0,Narrow,SC11LM
8,61,0.57507026,"[[468, 276], b'H']",1,Combined,0.946808445,9.023088026,0.544481379,16.2166199,9.530003744,0.83172348,0,Narrow,SC11LM
8,62,5.505234718,"[[235, 159], b'A']",0,Sham,0.211044841,10.85670961,1.161851388,9.39947152,51.44266755,0.242267678,1,Narrow,SC11LM
8,63,5.507222652,"[[351, 391], b'F']",0,Combined,0.272364343,17.98622924,1.499971081,12.04636915,66.03738589,0.099944667,0,Narrow,SC11LM
8,64,5.51387763,"[[235, 159], b'A']",0,Combined,0.545987506,16.75969041,3.010508297,6.590509202,30.69610607,0.086859742,1,Narrow,SC11LM
8,65,3.296289084,"[[235, 391], b'C']",1,Combined,0.453032065,19.34109177,1.493324649,12.91980041,42.69254492,0.333661639,2,Narrow,SC11LM
8,66,1.656837732,"[[468, 391], b'I']",1,Combined,0.540413856,11.88504751,0.895378068,10.41850698,21.99249218,0.544951826,1,Narrow,SC11LM
8,67,1.393840828,"[[468, 159], b'G']",1,Combined,0.593776848,11.5022079,0.827630413,11.23245495,19.37126371,0.214443162,1,Narrow,SC11LM
8,68,3.623956082,"[[351, 276], b'E']",1,Combined,0.16671461,5.986603288,0.604166425,10.99211239,35.90929007,0.130453835,1,Narrow,SC11LM
8,69,1.18086159,"[[351, 159], b'D']",1,Dim Visual Only,0.657256041,19.27692692,0.776128414,11.14909564,29.32940241,0.498284552,1,Narrow,SC11LM
8,70,0.529693482,"[[351, 276], b'E']",1,Combined,0.348646701,2.395771114,0.184675885,17.43847437,6.871629952,0.194973411,0,Narrow,SC11LM
8,71,5.50964427,"[[351, 391], b'F']",0,Combined,0.086446889,5.964988265,0.476291607,12.57913408,69.00176887,0.188328476,4,Narrow,SC11LM
8,72,1.776912807,"[[468, 391], b'I']",1,Combined,0.752566817,19.85804651,1.337245615,14.7583122,26.38708758,0.45902719,2,Narrow,SC11LM
8,73,5.500649929,"[[468, 276], b'H']",0,Sham,0.584846589,9.018922325,3.217036347,3.474466475,15.42100527,0.107622757,0,Narrow,SC11LM
8,74,5.401818393,"[[235, 159], b'A']",1,Combined,0.361839702,20.76386166,1.954592357,10.61721151,57.38414428,0.22787156,2,Narrow,SC11LM
8,75,0.51741278,"[[468, 391], b'I']",1,Combined,0.091007368,3.356687536,0.047088375,15.33836513,36.8836899,0.612968,0,Narrow,SC11LM
8,76,3.649419902,"[[235, 276], b'B']",1,Combined,0.39670537,11.73561479,1.447744472,8.118835886,29.5826971,0.152280572,2,Narrow,SC11LM
8,77,3.059408158,"[[468, 391], b'I']",1,Combined,0.470661478,9.203011948,1.439945565,5.580780969,19.55335709,0.360080086,0,Narrow,SC11LM
8,78,5.512071609,"[[235, 276], b'B']",0,Combined,0.306439491,14.25811952,1.689116421,8.496323242,46.52833566,0.173708427,2,Narrow,SC11LM
8,79,5.512557983,"[[468, 276], b'H']",0,Combined,0.093749104,5.108354669,0.51679737,10.70537363,54.48963738,0.133838383,1,Narrow,SC11LM
8,80,0.5,"[[468, 159], b'G']",1,Dim Visual Only,0.802116121,6.113339472,0.40105806,23.65632181,7.621514284,0.69905706,1,Narrow,SC11LM
8,81,0.702011941,"[[351, 276], b'E']",1,Combined,0.652700009,5.842055956,0.4582032,16.8497457,8.950598864,0.714659628,0,Narrow,SC11LM
8,82,5.514918804,"[[351, 391], b'F']",0,Sham,0.188197638,9.732671645,1.037894692,9.900021255,51.71516369,0.085110822,1,Narrow,SC11LM
8,83,0.5,"[[468, 276], b'H']",1,Combined,0.877662857,6.001632389,0.438831429,23.54823181,6.838197995,0.602711107,1,Narrow,SC11LM
8,84,5.511142969,"[[468, 159], b'G']",0,Combined,0.211819208,8.096815913,1.16736594,7.786956197,38.22512596,0.101367262,1,Narrow,SC11LM
8,85,2.735126283,"[[235, 391], b'C']",1,Combined,0.564466325,17.49767658,1.543886683,9.531090569,30.99861903,0.300626369,1,Narrow,SC11LM
8,86,1.552771826,"[[468, 391], b'I']",1,Combined,0.541416842,8.574722588,0.840696818,9.853042856,15.83756161,0.395478487,1,Narrow,SC11LM
8,87,2.117195962,"[[351, 159], b'D']",1,Dim Visual Only,0.257265395,7.149966925,0.544681254,15.07775738,27.792183,0.031960683,1,Narrow,SC11LM
8,88,5.516254187,"[[351, 276], b'E']",0,Combined,0.090971548,5.884730713,0.501822182,11.84506677,64.68759573,0.053014591,1,Narrow,SC11LM
8,89,5.511782646,"[[351, 159], b'D']",0,Combined,0.127230096,7.389581676,0.701264636,11.49027427,58.08045348,0.189057878,2,Narrow,SC11LM
8,90,1.111920588,"[[468, 159], b'G']",1,Combined,0.409616377,4.519635622,0.455460882,12.15745128,11.0338255,0.162028478,0,Narrow,SC11LM
8,91,1.014832852,"[[468, 391], b'I']",1,Combined,0.795956704,11.13676876,0.807763012,13.66136275,13.99167657,0.667075738,1,Narrow,SC11LM
8,92,3.70649278,"[[235, 391], b'C']",1,Combined,0.245331167,9.708677813,0.909318199,10.66844239,39.57376444,0.232299608,1,Narrow,SC11LM
8,93,5.505627155,"[[351, 391], b'F']",0,Sham,0.131381593,7.345665921,0.723338065,10.2108848,55.91092148,0.136511609,1,Narrow,SC11LM
8,94,5.51422286,"[[235, 159], b'A']",0,Combined,0.300284168,15.5468452,1.655833825,10.31394791,51.77377578,0.108830096,1,Narrow,SC11LM
8,95,2.1423887,"[[235, 276], b'B']",1,Dim Visual Only,0.321432372,7.08957019,0.688633082,12.2259507,22.05617978,0.199772272,2,Narrow,SC11LM
8,96,0.576474307,"[[468, 391], b'I']",1,Combined,0.834008926,6.121853789,0.480784718,18.10005907,7.340273704,0.48158495,1,Narrow,SC11LM
8,97,5.509036303,"[[351, 391], b'F']",0,Dim Visual Only,0.112902948,5.73566797,0.621986437,9.275081792,50.80175577,0.218969551,2,Narrow,SC11LM
8,98,1.570042727,"[[235, 276], b'B']",1,Combined,0.708390105,12.63675317,1.112202733,11.32663992,17.83869239,0.587522594,1,Narrow,SC11LM
8,99,5.500208616,"[[235, 276], b'B']",0,Combined,0.02156618,1.136599041,0.118618489,9.637457072,52.70284481,0.241478361,1,Narrow,SC11LM
8,100,5.500582457,"[[468, 391], b'I']",0,Dim Visual Only,0.363912191,18.10445821,2.001729014,9.097804505,49.7495238,0.122514978,1,Narrow,SC11LM
8,101,0.5,"[[468, 391], b'I']",1,Combined,0.704136299,4.049169759,0.35206815,17.98685588,5.750548244,0.742981809,0,Narrow,SC11LM
8,102,5.510312557,"[[351, 391], b'F']",0,Sham,0.151416001,7.858143846,0.834349492,9.473440893,51.89771086,0.044076341,2,Narrow,SC11LM
8,103,1.235453008,"[[468, 159], b'G']",1,Combined,0.494510214,7.081676751,0.610944131,15.35991239,14.32058743,0.22898403,1,Narrow,SC11LM
8,104,3.060173629,"[[235, 276], b'B']",1,Combined,0.420869938,13.50904859,1.287935086,10.48026418,32.09791757,0.239495458,1,Narrow,SC11LM
8,105,2.628768561,"[[235, 276], b'B']",1,Combined,0.35408663,11.10389798,0.930811802,11.90205029,31.35926924,0.325759206,1,Narrow,SC11LM
